id,user,date,transaction_type,amount
316,9ba55c4f-1b54-4bf3-b10a-1c4352355edf,2020-01-15,CREDIT,31801
317,9ba55c4f-1b54-4bf3-b10a-1c4352355edf,2020-04-20,DEBIT,74595
318,9ba55c4f-1b54-4bf3-b10a-1c4352355edf,2020-04-01,CREDIT,72038
319,9ba55c4f-1b54-4bf3-b10a-1c4352355edf,2020-09-01,CREDIT,21629
320,9ba55c4f-1b54-4bf3-b10a-1c4352355edf,2020-12-25,DEBIT,36586
321,58fa35a1-0d46-4423-b260-bd0d621ea805,2020-03-02,CREDIT,26696
322,58fa35a1-0d46-4423-b260-bd0d621ea805,2020-12-29,DEBIT,94549
323,58fa35a1-0d46-4423-b260-bd0d621ea805,2020-12-02,CREDIT,51241
324,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-09-29,DEBIT,84757
325,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-19,CREDIT,27504
326,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-18,DEBIT,15685
327,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-15,DEBIT,22327
328,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-17,CREDIT,52891
329,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-03,DEBIT,10998
330,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-10,DEBIT,53457
331,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-07-27,CREDIT,79726
332,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-17,CREDIT,12716
333,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-09-18,DEBIT,6716
334,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-03,DEBIT,15673
335,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-10-30,DEBIT,70692
336,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-29,DEBIT,10319
337,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-08-01,DEBIT,97887
338,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-24,CREDIT,38948
339,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-10,CREDIT,86545
340,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-02-21,DEBIT,66383
341,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-09-07,DEBIT,14038
342,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-06-20,CREDIT,11784
343,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-03-17,DEBIT,20100
344,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-10-03,CREDIT,50617
345,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-04,CREDIT,35117
346,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-03,CREDIT,31467
347,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-01-25,CREDIT,2414
348,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-04-05,CREDIT,62112
349,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-06-23,CREDIT,60378
350,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-10-05,DEBIT,63038
351,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-11-26,DEBIT,64910
352,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-03-08,CREDIT,70060
353,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-31,CREDIT,48589
354,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-05-26,DEBIT,62733
355,babd8ca0-8163-463c-b981-57e45d9de6fc,2020-03-03,DEBIT,86028
356,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-09,CREDIT,50380
357,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-07-14,DEBIT,74919
358,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-01,CREDIT,8813
359,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-08-23,CREDIT,6377
360,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-08-19,CREDIT,76634
361,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-14,DEBIT,6731
362,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-29,DEBIT,42083
363,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-07-30,CREDIT,15902
364,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-29,DEBIT,73098
365,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-02,DEBIT,16058
366,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-06,DEBIT,69289
367,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-12,CREDIT,64339
368,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-10,DEBIT,62531
369,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-25,DEBIT,92014
370,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-04-09,CREDIT,60426
371,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-11,CREDIT,68015
372,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-09-18,CREDIT,4639
373,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-15,CREDIT,18853
374,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-08,DEBIT,48000
375,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-11-06,DEBIT,50393
376,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-24,CREDIT,21586
377,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-11-18,DEBIT,15506
378,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-05-11,DEBIT,51979
379,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-01,DEBIT,32061
380,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-10-27,DEBIT,68708
381,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-21,CREDIT,6734
382,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-22,DEBIT,92754
383,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-28,CREDIT,9596
384,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-18,CREDIT,51517
385,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-10-17,DEBIT,14431
386,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-04,CREDIT,41762
387,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-11-11,CREDIT,61387
388,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-30,CREDIT,46282
389,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-14,DEBIT,72088
390,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-03-04,CREDIT,53122
391,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-08-05,CREDIT,33744
392,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-02-18,DEBIT,69942
393,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-01-08,CREDIT,58737
394,9b345331-7acf-45dc-bff3-2cce85ae526b,2020-06-29,CREDIT,75424
395,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-08-28,DEBIT,26581
396,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-12-06,CREDIT,4925
397,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-08,DEBIT,23488
398,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-29,DEBIT,29469
399,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-06-11,CREDIT,84082
400,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-11,DEBIT,59937
401,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-02-13,DEBIT,6516
402,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-17,CREDIT,92639
403,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-04-29,CREDIT,31748
404,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-12-22,CREDIT,14994
405,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-04-10,DEBIT,99758
406,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-21,CREDIT,46758
407,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-10,DEBIT,44432
408,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-03-18,DEBIT,18297
409,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-11-22,CREDIT,45988
410,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-04-25,DEBIT,94782
411,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-09-28,CREDIT,49348
412,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-12-21,DEBIT,3376
413,7c382460-07c0-4d88-9ef2-d5e52ad76625,2020-10-25,DEBIT,89748
414,24fdd39c-f7f9-48f9-8fdd-93739e0d301e,2020-12-13,CREDIT,8546
415,24fdd39c-f7f9-48f9-8fdd-93739e0d301e,2020-09-06,CREDIT,15128
416,24fdd39c-f7f9-48f9-8fdd-93739e0d301e,2020-10-08,CREDIT,38920
417,01995856-968e-4b41-8893-a0535d2c3a33,2020-05-15,CREDIT,15927
418,01995856-968e-4b41-8893-a0535d2c3a33,2020-08-30,CREDIT,56564
419,01995856-968e-4b41-8893-a0535d2c3a33,2020-11-15,CREDIT,88947
420,01995856-968e-4b41-8893-a0535d2c3a33,2020-04-14,CREDIT,22704
421,01995856-968e-4b41-8893-a0535d2c3a33,2020-07-10,DEBIT,55122
422,01995856-968e-4b41-8893-a0535d2c3a33,2020-12-31,DEBIT,10151
423,01995856-968e-4b41-8893-a0535d2c3a33,2020-01-18,CREDIT,47335
424,01995856-968e-4b41-8893-a0535d2c3a33,2020-03-05,CREDIT,11501
425,01995856-968e-4b41-8893-a0535d2c3a33,2020-01-24,CREDIT,28296
426,01995856-968e-4b41-8893-a0535d2c3a33,2020-09-05,DEBIT,11642
427,01995856-968e-4b41-8893-a0535d2c3a33,2020-08-06,CREDIT,35523
428,01995856-968e-4b41-8893-a0535d2c3a33,2020-11-11,DEBIT,71611
429,01995856-968e-4b41-8893-a0535d2c3a33,2020-01-18,DEBIT,53574
430,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-27,DEBIT,99680
431,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-18,DEBIT,77234
432,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-09,CREDIT,73421
433,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-04-01,DEBIT,97374
434,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-03-20,CREDIT,76621
435,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-06-26,CREDIT,51214
436,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-15,CREDIT,26650
437,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-12-26,CREDIT,7201
438,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-04-26,CREDIT,11660
439,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-08,DEBIT,91028
440,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-20,CREDIT,9217
441,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-09,DEBIT,82854
442,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-02,DEBIT,19592
443,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-14,DEBIT,81193
444,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-15,DEBIT,35869
445,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-24,DEBIT,12641
446,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-11,CREDIT,36436
447,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-19,CREDIT,20336
448,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-07-26,CREDIT,72432
449,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-03-04,CREDIT,41926
450,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-06-26,DEBIT,60298
451,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-11-03,CREDIT,46995
452,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-19,CREDIT,56982
453,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-05-25,DEBIT,39999
454,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-19,DEBIT,7021
455,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-07,CREDIT,74988
456,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-01-13,CREDIT,43263
457,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-02-10,DEBIT,42004
458,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-01-05,CREDIT,46985
459,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-28,CREDIT,15773
460,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-25,DEBIT,1903
461,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-08-17,DEBIT,16577
462,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-09-21,CREDIT,72841
463,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-06-06,CREDIT,85280
464,e8130f2a-1c83-408e-bf37-3bc0d26b6114,2020-10-24,DEBIT,90083
465,884fbdbd-1d38-443d-b67e-c38e531d786e,2020-01-04,DEBIT,3218
466,884fbdbd-1d38-443d-b67e-c38e531d786e,2020-02-26,CREDIT,56843
467,85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-02-01,CREDIT,78308
468,85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-12-25,CREDIT,84006
469,85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-04-24,DEBIT,378
470,85440e9d-24c9-4a80-96d2-5338996b7f3c,2020-12-06,DEBIT,97736
471,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-16,CREDIT,9336
472,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-09-10,CREDIT,30161
473,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-20,CREDIT,39763
474,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-16,DEBIT,93978
475,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-09-27,DEBIT,65408
476,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-03-05,DEBIT,4955
477,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-24,DEBIT,86294
478,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-01,DEBIT,15508
479,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-06,DEBIT,23014
480,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-10,CREDIT,45585
481,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-26,DEBIT,57474
482,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-12,CREDIT,44825
483,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-03-02,DEBIT,93709
484,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-16,DEBIT,53734
485,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-22,DEBIT,23508
486,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-02-24,DEBIT,85077
487,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-05-18,DEBIT,27438
488,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-08-13,DEBIT,41042
489,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-02-03,CREDIT,49693
490,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-01-28,DEBIT,76521
491,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-13,DEBIT,91573
492,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-14,CREDIT,85724
493,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-12-20,DEBIT,66837
494,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-11-11,DEBIT,5658
495,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-07-04,DEBIT,52687
496,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-09-21,DEBIT,53303
497,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-26,CREDIT,63931
498,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-08-29,CREDIT,22363
499,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-01-30,DEBIT,33158
500,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-02-02,CREDIT,17885
501,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-04-29,DEBIT,64827
502,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-03-09,CREDIT,65700
503,482c5baf-2fad-4bb8-b4ac-76efd1b912e9,2020-06-18,CREDIT,59548
504,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-21,DEBIT,64944
505,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-05,CREDIT,9191
506,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-12-08,CREDIT,22602
507,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-24,CREDIT,47624
508,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-27,CREDIT,38590
509,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-26,DEBIT,71915
510,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-09-08,CREDIT,9509
511,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-11,DEBIT,20459
512,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-24,CREDIT,72782
513,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-15,CREDIT,89261
514,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-02,DEBIT,93608
515,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-14,CREDIT,19441
516,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-27,CREDIT,11790
517,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-21,CREDIT,38910
518,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-19,CREDIT,32231
519,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-12-11,CREDIT,43675
520,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-10-11,CREDIT,42504
521,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-03,CREDIT,7941
522,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-12-25,CREDIT,91596
523,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-08-16,CREDIT,42846
524,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-27,CREDIT,5778
525,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-17,CREDIT,5292
526,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-02-09,CREDIT,53016
527,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-09-25,DEBIT,41696
528,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-23,CREDIT,87915
529,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-15,CREDIT,6589
530,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-02-21,DEBIT,95008
531,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-02-07,DEBIT,8593
532,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-10,CREDIT,24931
533,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-12,DEBIT,53159
534,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-01-02,CREDIT,6842
535,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-04-05,DEBIT,49673
536,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-09-25,DEBIT,68416
537,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-11-27,DEBIT,94257
538,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-08-17,CREDIT,46738
539,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-10-31,DEBIT,57852
540,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-26,CREDIT,39764
541,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-05-07,DEBIT,38151
542,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-10-04,CREDIT,38506
543,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-07-12,CREDIT,4670
544,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-13,CREDIT,87720
545,61701abf-f3e0-4f10-9d81-cdadfb9c764f,2020-06-19,CREDIT,79308
546,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-01-26,DEBIT,796
547,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-07-15,DEBIT,97604
548,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-08-29,DEBIT,65812
549,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-02-03,DEBIT,44187
550,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-02-27,DEBIT,37523
551,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-12-24,CREDIT,8551
552,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-10-01,CREDIT,5422
553,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-07-09,DEBIT,99731
554,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-01-27,CREDIT,73850
555,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-05-21,DEBIT,21081
556,02d8f02b-be3d-4cda-9b38-2e10b27543fd,2020-07-29,CREDIT,92955
557,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-12,DEBIT,44940
558,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-06-30,CREDIT,89808
559,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-03-03,DEBIT,80120
560,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-02-28,CREDIT,97451
561,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-05-04,CREDIT,96041
562,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-08-12,CREDIT,71451
563,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-15,DEBIT,26003
564,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-06-23,DEBIT,81463
565,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-04-03,DEBIT,46170
566,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-31,CREDIT,29028
567,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-01-09,DEBIT,60852
568,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-19,DEBIT,3369
569,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-13,CREDIT,96703
570,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-09-25,DEBIT,18682
571,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-07-19,DEBIT,34940
572,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-10-12,CREDIT,2308
573,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-06-19,CREDIT,66053
574,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-01-06,DEBIT,457
575,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-05-14,CREDIT,68846
576,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-28,CREDIT,58341
577,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-05-21,CREDIT,53871
578,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-07-15,CREDIT,65022
579,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-12-03,CREDIT,50261
580,62ecb020-d88f-46b1-98b4-6237eb440a6a,2020-11-29,CREDIT,52573
581,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-10-05,DEBIT,42301
582,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-26,DEBIT,20061
583,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-08,CREDIT,68225
584,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-07,CREDIT,91016
585,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-24,DEBIT,5963
586,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-12-09,CREDIT,10908
587,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-12-17,CREDIT,16454
588,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-09-27,CREDIT,98231
589,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-04,DEBIT,43856
590,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-11-22,DEBIT,57141
591,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-22,DEBIT,70309
592,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-02-12,CREDIT,52763
593,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-26,DEBIT,69300
594,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-11-07,CREDIT,38508
595,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-06,CREDIT,39775
596,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-11-08,DEBIT,54801
597,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-02-23,DEBIT,46486
598,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-09-07,DEBIT,93087
599,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-01-30,DEBIT,60318
600,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-10,CREDIT,82656
601,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-10,CREDIT,72070
602,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-03,DEBIT,37785
603,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-08,DEBIT,70114
604,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-15,DEBIT,30938
605,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-15,DEBIT,40653
606,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-10,CREDIT,91956
607,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-04-02,DEBIT,92591
608,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-03-02,DEBIT,70331
609,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-01-09,DEBIT,13736
610,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-02,DEBIT,94887
611,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-07-19,DEBIT,10025
612,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-07,DEBIT,71351
613,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-12,CREDIT,71212
614,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-05-22,CREDIT,34704
615,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-03,CREDIT,32174
616,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-28,DEBIT,8194
617,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-08-31,CREDIT,83961
618,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-01-27,DEBIT,95206
619,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-03,DEBIT,30648
620,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-15,CREDIT,97765
621,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-06-05,DEBIT,84918
622,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-03-23,DEBIT,24453
623,d425d4ba-82ba-4f05-974f-c28933f40bdf,2020-12-21,CREDIT,91674
624,81c95889-7306-4ad5-b9e4-77e51e9c807a,2020-11-24,CREDIT,76884
